mid,title,rating,ranking,type,genre,rdate,language,cover,description,trailer,released,year
472954,It's Always Sunny in Philadelphia,8.8,61,tv series,"[""Comedy""]",2005-,"[""English""]",https://m.media-amazon.com/images/M/MV5BOTExNGZkMWMtMmIwZC00YjA3LTgwM2ItZjQ2YmZkMzQ1YWZkXkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.,Null,TRUE,2005
10986410,Ted Lasso,8.8,62,tv series,"[""Comedy"", ""Drama"", ""Sport""]",2020-,"[""English""]",https://m.media-amazon.com/images/M/MV5BMDVmODUzNmEtMGMxZC00NWUzLTkxMTAtMDM5OTQzMWE0ZDM3XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,"American college football coach Ted Lasso heads to London to manage AFC Richmond, a struggling English Premier League soccer team.",Null,TRUE,2020
3032476,Better Call Saul,8.8,63,tv series,"[""Crime"", ""Drama""]",2015-2022,"[""English"", ""Spanish"", ""Vietnamese""]",https://m.media-amazon.com/images/M/MV5BMGE4YzY4NGEtOWYyYS00ZDk2LWExMmMtZDIyODhiMmNlMGE0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"The trials and tribulations of criminal lawyer Jimmy McGill in the time before he established his strip-mall law office in Albuquerque, New Mexico.",Null,TRUE,2015
193676,Freaks and Geeks,8.7,64,tv series,"[""Comedy"", ""Drama""]",1999-2000,"[""English""]",https://m.media-amazon.com/images/M/MV5BZWJhOGFiZWMtYTY5Ni00NGU1LWE5OWItNzA5NThkNWUwYzc4XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,A high school mathlete starts hanging out with a group of burnouts while her younger brother navigates his freshman year.,Null,TRUE,1999
353049,Chappelle's Show,8.7,65,tv series,"[""Comedy"", ""Music""]",2003-2006,"[""English""]",https://m.media-amazon.com/images/M/MV5BOWNjYTg5NGMtOWRjNy00ZGNlLTg2MmYtZjQ5NTM0MTQxOGM2XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Comedian Dave Chappelle hosts this sketch-comedy show that parodies many of the nuances of race and culture.,Null,TRUE,2003
8111088,The Mandalorian,8.8,66,tv series,"[""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi""]",2019-,"[""English""]",https://m.media-amazon.com/images/M/MV5BZDhlMzY0ZGItZTcyNS00ZTAxLWIyMmYtZGQ2ODg5OWZiYmJkXkEyXkFqcGdeQXVyODkzNTgxMDg@.jpg,"The travels of a lone bounty hunter in the outer reaches of the galaxy, far from the authority of the New Republic.",Null,TRUE,2019
2442560,Peaky Blinders,8.8,67,tv series,"[""Crime"", ""Drama""]",2013-,"[""English"", ""Romanian"", ""Irish"", ""Italian"", ""Yiddish""]",https://m.media-amazon.com/images/M/MV5BMTkzNjEzMDEzMF5BMl5BanBnXkFtZTgwMDI0MjE4MjE@.jpg,"A gangster family epic set in 1900s England, centering on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby.",Null,TRUE,2013
200276,The West Wing,8.8,68,tv series,"[""Drama""]",1999-2006,"[""English""]",https://m.media-amazon.com/images/M/MV5BNjk3ZWE3ZDctN2Q1YS00NzNhLWFjNmYtZTkwYWQxZmQ3NzM3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,Inside the lives of staffers in the West Wing of the White House.,Null,TRUE,1999
5753856,Dark,8.8,69,tv series,"[""Crime"", ""Drama"", ""Mystery"", ""Sci-Fi"", ""Thriller""]",2017-2020,"[""German""]",https://m.media-amazon.com/images/M/MV5BOTk2NzUyOTctZDdlMS00MDJlLTgzNTEtNzQzYjFhNjA0YjBjXkEyXkFqcGdeQXVyMjg1NDcxNDE@.jpg,"A family saga with a supernatural twist, set in a German town, where the disappearance of two young children exposes the relationships among four families.",Null,TRUE,2017
1910272,Steins;Gate,8.8,70,tv series,"[""Animation"", ""Comedy"", ""Drama"", ""Romance"", ""Sci-Fi"", ""Thriller""]",2011-2015,"[""Japanese"", ""English""]",https://m.media-amazon.com/images/M/MV5BMjUxMzE4ZDctODNjMS00MzIwLThjNDktODkwYjc5YWU0MDc0XkEyXkFqcGdeQXVyNjc3OTE4Nzk@.jpg,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans.",Null,TRUE,2011
4508902,One Punch Man,8.8,71,tv series,"[""Animation"", ""Action"", ""Comedy"", ""Fantasy"", ""Sci-Fi""]",2015-2019,"[""Japanese"", ""English""]",https://m.media-amazon.com/images/M/MV5BMTNmZDE2NDEtNTg3MS00OTE1LThlZGUtOGZkZTg0NTUyNGVmXkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg,"The story of Saitama, a hero that does it just for fun & can defeat his enemies with a single punch.",Null,TRUE,2015
3398228,BoJack Horseman,8.7,72,tv series,"[""Animation"", ""Comedy"", ""Drama""]",2014-2020,"[""English""]",https://m.media-amazon.com/images/M/MV5BYWQwMDNkM2MtODU4OS00OTY3LTgwOTItNjE2Yzc0MzRkMDllXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"BoJack Horseman was the star of the hit television show ""Horsin' Around"" in the '80s and '90s, but now he's washed up, living in Hollywood, complaining about everything, and wearing colorful sweaters.",Null,TRUE,2014
121220,Dragon Ball Z,8.7,73,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Fantasy"", ""Sci-Fi"", ""Thriller""]",1989-1996,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BMGMyOThiMGUtYmFmZi00YWM0LWJiM2QtZGMwM2Q2ODE4MzhhXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@.jpg,The adventures of Earth's martial arts defender Son Goku continue with a new family and the revelation of his alien origin. Now Goku and his allies must defend the planet from an onslaught of new extraterrestrial enemies.,https://www.youtube.com/watch?v=bFLt45xK3kU,TRUE,1989
264235,Curb Your Enthusiasm,8.7,74,tv series,"[""Comedy""]",2000-,"[""English""]",https://m.media-amazon.com/images/M/MV5BMzE3ZDA4OWItOGY2ZC00MzVmLTk0Y2QtNzEzMjc5YWI5ZWFiXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,The life and times of Larry David and the predicaments he gets himself into with his friends and complete strangers.,Null,TRUE,2000
384766,Rome,8.7,75,tv series,"[""Action"", ""Drama"", ""History"", ""Romance"", ""War""]",2005-2007,"[""English""]",https://m.media-amazon.com/images/M/MV5BYTM4MmU1NWYtNzJjYy00YWFhLThjOGEtZmMxOGI1NzE0NGNiXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg,A down-to-earth account of the lives of both illustrious and ordinary Romans set in the last days of the Roman Republic.,https://www.youtube.com/watch?v=6BS27ngZtxg,TRUE,2005
214341,Dragon Ball Z,8.7,76,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi"", ""Thriller""]",1989-2003,"[""Japanese"", ""English""]",https://m.media-amazon.com/images/M/MV5BNGM5MTEyZDItZWNhOS00NzNkLTgwZTAtNWIzY2IzZmExOWMxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"After learning that he is from another planet, a warrior named Goku and his friends are prompted to defend it from an onslaught of extraterrestrial enemies.",https://www.youtube.com/watch?v=bFLt45xK3kU,TRUE,1989
74006,"I, Claudius",8.8,77,tv series,"[""Biography"", ""Drama"", ""History""]",1976-1976,"[""English"", ""German""]",https://m.media-amazon.com/images/M/MV5BZWM1MDY1MjYtYTAzZC00MDJiLTk4MjAtOGQzNDI4YWU1MWQ0XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,The history of the Roman Empire as experienced by one of its rulers.,Null,TRUE,1976
10233448,Vinland Saga,8.8,78,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Drama"", ""History""]",2019-,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BNmI5YzY1ZmYtZDczNS00NWNiLTk3ZjItMGVkZDllZDJhYTNkXkEyXkFqcGdeQXVyODEyMDIxNDY@.jpg,Thorfinn pursues a journey with his father's killer in order to take revenge and end his life in a duel as an honorable warrior and pay his father a homage.,Null,TRUE,2019
118421,Oz,8.7,79,tv series,"[""Crime"", ""Drama"", ""Thriller""]",1997-2003,"[""English""]",https://m.media-amazon.com/images/M/MV5BYjY3N2M2YjgtZTFjZS00ODA1LWJjMDgtNDgxZDllZWFiMmYyXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.,https://www.youtube.com/watch?v=yyywumlnhdw,TRUE,1997
6741278,Invincible,8.7,80,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Drama"", ""Fantasy"", ""Sci-Fi"", ""Thriller""]",2021-,"[""English""]",https://m.media-amazon.com/images/M/MV5BMmE1ODVhMGYtODYyYS00Mjc4LWIzN2EtYWZkZDg1MTUyNDkxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,An adult animated series based on the Skybound/Image comic about a teenager whose father is the most powerful superhero on the planet.,https://www.youtube.com/watch?v=dSROLyEpjL4,TRUE,2021
5687612,Fleabag,8.7,81,tv series,"[""Comedy"", ""Drama""]",2016-2019,"[""English""]",https://m.media-amazon.com/images/M/MV5BMjA4MzU5NzQxNV5BMl5BanBnXkFtZTgwOTg3MDA5NzM@.jpg,A comedy series adapted from the award-winning play about a young woman trying to cope with life in London whilst coming to terms with a recent tragedy.,Null,TRUE,2016
7660850,Succession,8.7,82,tv series,"[""Drama""]",2018-,"[""English""]",https://m.media-amazon.com/images/M/MV5BZDE0ODVlYjktNjJiMC00ODk4LWIwNTktMWRhZmZiOGFhYmUwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"The Roy family is known for controlling the biggest media and entertainment company in the world. However, their world changes when their father steps down from the company.",Null,TRUE,2018
1831164,Leyla and Mecnun,9.1,83,tv series,"[""Adventure"", ""Comedy"", ""Drama"", ""Fantasy"", ""Mystery"", ""Romance""]",2011-2021,"[""Turkish""]",https://m.media-amazon.com/images/M/MV5BNzgyYjBhNjQtYTVmNC00Njk0LThiNGMtM2NlNGU0MTQxM2Y4XkEyXkFqcGdeQXVyMTI1NDEyNTM5.jpg,"Turkish television comedy series set in Istanbul, Leyla and Mecnun is a surreal and absurd comedy that revolves around the fictional love story between Leyla and Mecnun.",https://www.youtube.com/watch?v=TAA02tM-y_g,TRUE,2011
367279,Arrested Development,8.7,84,tv series,"[""Comedy""]",2003-2019,"[""English""]",https://m.media-amazon.com/images/M/MV5BNTFlYTE2YTItZmQ1NS00ZWQ5LWI3OGUtYTQzNDMyZmEyYTZjXkEyXkFqcGdeQXVyNDg4NjY5OTQ@.jpg,"Level-headed son Michael Bluth takes over family affairs after his father is imprisoned. But the rest of his spoiled, dysfunctional family are making his job unbearable.",Null,TRUE,2003
4574334,Stranger Things,8.7,85,tv series,"[""Drama"", ""Fantasy"", ""Horror"", ""Mystery"", ""Sci-Fi"", ""Thriller""]",2016-,"[""English"", ""Russian""]",https://m.media-amazon.com/images/M/MV5BN2ZmYjg1YmItNWQ4OC00YWM0LWE0ZDktYThjOTZiZjhhN2Q2XkEyXkFqcGdeQXVyNjgxNTQ3Mjk@.jpg,"When a young boy disappears, his mother, a police chief and his friends must confront terrifying supernatural forces in order to get him back.",Null,TRUE,2016
248654,Six Feet Under,8.7,86,tv series,"[""Comedy"", ""Drama""]",2001-2005,"[""English""]",https://m.media-amazon.com/images/M/MV5BN2FmMjg0Y2YtYmMyYi00MTBjLTllYzMtN2VjYzRhOTVmNWRlXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg,A chronicle of the lives of a dysfunctional family who run an independent funeral home in Los Angeles.,Null,TRUE,2001
5788792,The Marvelous Mrs. Maisel,8.7,87,tv series,"[""Comedy"", ""Drama""]",2017-,"[""English""]",https://m.media-amazon.com/images/M/MV5BZTFhMDdmODEtN2UwOS00ZjQwLTgxMGYtM2JlMGM3YTUyM2FjXkEyXkFqcGdeQXVyMTYzMDM0NTU@.jpg,A housewife in 1958 decides to become a stand-up comic.,Null,TRUE,2017
86661,The Adventures of Sherlock Holmes,8.7,88,tv series,"[""Crime"", ""Drama"", ""Mystery""]",1984-1985,"[""English""]",https://m.media-amazon.com/images/M/MV5BOTU0ODg2ODMtZDQ0OS00N2MzLWIwYWUtZDQ2N2E2ZTZiNzI1XkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem.",Null,TRUE,1984
0121955,South Park,8.7,89,tv series,"[""Animation"", ""Comedy""]",1997-,"""Null""",https://m.media-amazon.com/images/M/MV5BOGE2YWUzMDItNTg2Ny00NTUzLTlmZGYtNWMyNzVjMjQ3MThkXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"Follows the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",https://www.youtube.com/watch?v=qnLZRAQo5jU,TRUE,1997
0388629,One Piece,8.8,90,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Fantasy""]",1999-,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BODcwNWE3OTMtMDc3MS00NDFjLWE1OTAtNDU3NjgxODMxY2UyXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"Follows the adventures of Monkey D. Luffy and his pirate crew in order to find the greatest treasure ever left by the legendary Pirate, Gold Roger. The famous mystery treasure named ""One Piece"".",https://www.youtube.com/watch?v=S8_YwFLCh4U,TRUE,1999
1190634,The Boys,8.7,91,tv series,"[""Action"", ""Crime"", ""Drama"", ""Sci-Fi""]",2019-,"[""English""]",https://m.media-amazon.com/images/M/MV5BNGEyOGJiNWEtMTgwMi00ODU4LTlkMjItZWI4NjFmMzgxZGY2XkEyXkFqcGdeQXVyNjcyNjcyMzQ@.jpg,A group of vigilantes set out to take down corrupt superheroes who abuse their superpowers.,Null,TRUE,2019
1856010,House of Cards,8.7,92,tv series,"[""Drama""]",2013-2018,"[""English""]",https://m.media-amazon.com/images/M/MV5BODM1MDU2NjY5NF5BMl5BanBnXkFtZTgwMDkxNTcwNjM@.jpg,A Congressman works with his equally conniving wife to exact revenge on the people who betrayed him.,Null,TRUE,2013
0407362,Battlestar Galactica,8.7,93,tv series,"[""Action"", ""Adventure"", ""Drama"", ""Sci-Fi""]",2004-2009,"[""English""]",https://m.media-amazon.com/images/M/MV5BZjBjMjk4YWQtZjY1MC00NTI5LWEwZDMtYWMyYjk2MjkzMThhXkEyXkFqcGdeQXVyNzA5NjUyNjM@.jpg,"When an old enemy, the Cylons, resurface and obliterate the 12 colonies, the crew of the aged Galactica protect a small civilian fleet - the last of humanity - as they journey toward the fabled 13th colony, Earth.",Null,TRUE,2004
14392248,Aspirants,9.7,94,tv series,"[""Drama""]",2021-,"[""Hindi""]",https://m.media-amazon.com/images/M/MV5BNWRkMjA0NjItMmViYS00MDQyLTgyMWYtOWFmOTA4NmU5MjRjXkEyXkFqcGdeQXVyNDY4NjAxNTc@.jpg,It is the story of the journey of three UPSC (public service competitive exams in India) aspirants and their friendship against all odds.,Null,TRUE,2021
6025022,Justice League Unlimited,8.7,95,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi""]",2004-2006,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTI3MjI1NTAtYjI2ZS00OTVlLTk0OTQtNTc5M2U3NmNmYjMzXkEyXkFqcGdeQXVyOTgwMzk1MTA@.jpg,A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.,https://www.youtube.com/watch?v=V1LZX6tUbNY,TRUE,2004
0459159,The Thick of It,8.7,96,tv series,"[""Comedy""]",2005-2012,"[""English""]",https://m.media-amazon.com/images/M/MV5BZjc0ZDA5OTItYzhjNi00ZTJjLTg4OTYtZjk3NzBhODRlMTViXkEyXkFqcGdeQXVyMjc5OTMxMzQ@.jpg,"Set in the corridors of power and spin, the Minister for Social Affairs is continually harassed by Number 10's policy enforcer and dependent on his not-so-reliable team of civil servants.",Null,TRUE,2005
0412142,House,8.7,97,tv series,"[""Drama"", ""Mystery""]",2004-2012,"[""English""]",https://m.media-amazon.com/images/M/MV5BMDA4NjQzN2ItZDhhNC00ZjVlLWFjNTgtMTEyNDQyOGNjMDE1XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.,https://www.youtube.com/watch?v=bp1-if1rJiM,TRUE,2004
0096697,The Simpsons,8.6,98,tv series,"[""Animation"", ""Comedy""]",1989-,"[""English"", ""Spanish"", ""Albanian"", ""French"", ""Japanese"", ""German"", ""Russian"", ""Hindi"", ""Swahili"", ""Italian"", ""Swedish"", ""Turkish"", ""Cantonese"", ""Mandarin"", ""Hebrew"", ""Arabic"", ""Klingon"", ""Bangla"", ""Czech"", ""Chinese""]",https://m.media-amazon.com/images/M/MV5BYjFkMTlkYWUtZWFhNy00M2FmLThiOTYtYTRiYjVlZWYxNmJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,The satiric adventures of a working-class family in the misfit city of Springfield.,https://www.youtube.com/watch?v=XPG0MqIcby8,TRUE,1989
4299972,The Jinx: The Life and Deaths of Robert Durst,8.6,99,tv series,"[""Documentary"", ""Crime"", ""Mystery""]",2015-2015,"[""English""]",https://m.media-amazon.com/images/M/MV5BMjI0OTc3MzY5Ml5BMl5BanBnXkFtZTgwNjk3MDUyNDE@.jpg,"Filmmaker Andrew Jarecki examines the complicated life of reclusive real estate icon Robert Durst, the key suspect in a series of unsolved crimes.",Null,TRUE,2015
0286486,The Shield,8.7,100,tv series,"[""Crime"", ""Drama"", ""Thriller""]",2002-2008,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTcwNzQwODI5NV5BMl5BanBnXkFtZTcwNzQxMjI5MQ@@.jpg,Follows the lives and cases of a dirty Los Angeles Police Department cop and the unit under his command.,Null,TRUE,2002
0318871,Berserk,8.7,101,tv series,"[""Animation"", ""Action"", ""Adventure"", ""Drama"", ""Fantasy"", ""Horror"", ""Romance""]",1997-1998,"[""English"", ""Japanese""]",https://m.media-amazon.com/images/M/MV5BYWE1YTU4NmYtMTY2Ni00NDIxLTgwMzYtNWJjYWE4MDE5OTE1XkEyXkFqcGdeQXVyNjc2NjA5MTU@.jpg,"Guts is a skilled swordsman who joins forces with a mercenary group named 'The Band of the Hawk', lead by the charismatic Griffith, and fights with them as they battle their way into the royal court.",Null,TRUE,1997
4786824,The Crown,8.6,102,tv series,"[""Biography"", ""Drama"", ""History""]",2016-,"[""English""]",https://m.media-amazon.com/images/M/MV5BZmY0MzBlNjctNTRmNy00Njk3LWFjMzctMWQwZDAwMGJmY2MyXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.,Null,TRUE,2016
5712554,The Grand Tour,8.7,103,tv series,"[""Comedy"", ""Talk-Show""]",2016-,"[""English""]",https://m.media-amazon.com/images/M/MV5BYjkyOWIyZGYtYzU3ZS00NWM2LThjZGEtMDZjZjg2MTI2NzBhXkEyXkFqcGdeQXVyNjI4OTg2Njg@.jpg,"Follow Jeremy, Richard, and James, as they embark on an adventure across the globe, driving new and exciting automobiles from manufacturers all over the world.",https://www.youtube.com/watch?v=vA3XE6Ym044,TRUE,2016
0090509,The Return of Sherlock Holmes,8.7,104,tv series,"[""Crime"", ""Drama"", ""Mystery""]",1986-1988,"[""English""]",https://m.media-amazon.com/images/M/MV5BMjM1OTc0MjMtZjFmOS00ZmQ0LTk1ZWItM2U1YTc5ODZjZjI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans.",Null,TRUE,1986
1606375,Downton Abbey,8.7,105,tv series,"[""Drama"", ""Romance""]",2010-2015,"[""English""]",https://m.media-amazon.com/images/M/MV5BY2U1NmIwYzgtNjFkOS00YWUxLTg0YTMtZmE5NTA3YjRmY2NlXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,A chronicle of the lives of the British aristocratic Crawley family and their servants in the early twentieth century.,https://www.youtube.com/watch?v=tu3mP0c51hE,TRUE,2010
2303687,Line of Duty,8.7,106,tv series,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",2012-2021,"[""English""]",https://m.media-amazon.com/images/M/MV5BMTExZDZjNTMtNDVmNy00ZTk2LWFiMzUtZDlkZGRlOGU0ZWRmXkEyXkFqcGdeQXVyMjExMjk0ODk@.jpg,"Drama series following the investigations of AC-12, a controversial police anti-corruption unit.",https://www.youtube.com/watch?v=HlicR75YXEE,TRUE,2012
9140342,It's a Sin,8.7,107,tv series,"[""Comedy"", ""Drama"", ""History""]",2021-2021,"[""English""]",https://m.media-amazon.com/images/M/MV5BZWIyNGI1N2YtNzRlZS00NTFjLTk5MzMtZjQ5MTUwMTljZDZkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg,"A chronicle of four friends during a decade in which everything changed, including the rise of AIDS.",Null,TRUE,2021
0158417,Mahabharat,8.9,108,tv series,"[""Adventure"", ""Drama"", ""History"", ""War""]",1988-1990,"[""Hindi""]",https://m.media-amazon.com/images/M/MV5BZDZkZGUxNmEtOWM0MC00ODJkLWEyYzgtNDJjMzJkZWQ4MjdkXkEyXkFqcGdeQXVyODAzNzAwOTU@.jpg,"When differences between the Kaurava and the Pandava clans, who belong to the same family line, lead them to the threshold of war, Lord Krishna decides to step in and take control of the situation.",https://www.youtube.com/watch?v=HP0LUYgJQEI,TRUE,1988
0348914,Deadwood,8.6,109,tv series,"[""Crime"", ""Drama"", ""History"", ""Western""]",2004-2006,"[""English"", ""Irish""]",https://m.media-amazon.com/images/M/MV5BNDJhMjUzMDYtNzc4MS00Nzk2LTkyMGQtN2M5NTczYTZmYmY5XkEyXkFqcGdeQXVyMzU3MTc5OTE@.jpg,"A show set in the late 1800s, revolving around the characters of Deadwood, South Dakota; a town of deep corruption and crime.",https://www.youtube.com/watch?v=ejqSTxm8Fws,TRUE,2004
1628033,Top Gear,8.6,110,tv series,"[""Adventure"", ""Comedy"", ""Reality-TV"", ""Talk-Show""]",2002-,"[""English"", ""Italian"", ""German"", ""Spanish"", ""French""]",https://m.media-amazon.com/images/M/MV5BYzkwZDgwZmQtOWE4Yy00ZjgyLTgxZTYtZTRiMTg5MWY4NTFiXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all.",Null,TRUE,2002
0092455,Star Trek: The Next Generation,8.6,111,tv series,"[""Action"", ""Adventure"", ""Mystery"", ""Sci-Fi""]",1987-1994,"[""English"", ""Klingon"", ""French""]",https://m.media-amazon.com/images/M/MV5BOWFhYjE4NzMtOWJmZi00NzEyLTg5NTctYmIxMTU1ZDIxMDAyXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,"Set almost 100 years after Captain Kirk's five-year mission, a new generation of Starfleet officers set off in the U.S.S. Enterprise-D on their own mission to go where no one has gone before.",Null,TRUE,1987
3398540,Haikyuu!!,8.7,112,tv series,"[""Animation"", ""Comedy"", ""Drama"", ""Sport""]",2014-2020,"[""English"", ""Japanese""]",https://m.media-amazon.com/images/M/MV5BNzQ1MmJjZDUtMmI5OC00ZDk2LThkODQtODgwYmU0MTIzNDhmXkEyXkFqcGdeQXVyNDgyODgxNjE@.jpg,"Determined to be like the volleyball championship's star player Shouyou, a short boy nicknamed ""the small giant,"" joins his school's volleyball club.",Null,TRUE,2014
0268093,Ramayan,9.0,113,tv series,"[""Adventure"", ""Drama"", ""Family"", ""Musical"", ""War""]",1987-1988,"[""Hindi""]",https://m.media-amazon.com/images/M/MV5BODFjYWEyOTktMTU3OC00YTBhLWE4ZmEtNTJiYWUzYTYwMjIzXkEyXkFqcGdeQXVyNjU1NDgwMDg@.jpg,"An adaptation of the ancient epic, in which the exiled Prince Rama and his brother Laxman set out to save Rama's wife, Sita, who has been kidnapped by the demon king of Lanka Ravana.",Null,TRUE,1987
4288182,Atlanta,8.6,114,tv series,"[""Comedy"", ""Drama"", ""Music""]",2016-,"[""English""]",https://m.media-amazon.com/images/M/MV5BOTNiYmVjNjktZDhhNy00NGQ0LTg0YzYtYWVlMTVjMTQyMDU5XkEyXkFqcGdeQXVyMzY0MTE3NzU@.jpg,"Based in Atlanta, Earn and his cousin Alfred try to make their way in the world through the rap scene. Along the way they come face to face with social and economic issues touching on race, relationships, poverty, status, and parenthood.",Null,TRUE,2016
0096639,Lonesome Dove,8.7,115,tv series,"[""Adventure"", ""Drama"", ""Western""]",1989-1989,"[""English""]",https://m.media-amazon.com/images/M/MV5BMmJmYTg0MDEtN2VjMC00YmUxLWFhNmMtZTBiYjQ2ZGQ5ZWMyXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,Two former Texas Rangers renew their spirit of adventure as they and several other residents of a small Texas town join a cattle drive to the Montana Territory.,Null,TRUE,1989
0804503,Mad Men,8.6,116,tv series,"[""Drama""]",2007-2015,"[""English""]",https://m.media-amazon.com/images/M/MV5BNTgxNDZlODQtNDcwOC00NWQ5LTljNWMtMDhjY2U5YTUzMTc4XkEyXkFqcGdeQXVyMDA4NzMyOA@@.jpg,"A drama about one of New York's most prestigious ad agencies at the beginning of the 1960s, focusing on one of the firm's most mysterious but extremely talented ad executives, Donald Draper.",Null,TRUE,2007
1733785,The Bridge,8.6,117,tv series,"[""Crime"", ""Mystery"", ""Thriller""]",2011-2018,"[""Swedish"", ""Danish""]",https://m.media-amazon.com/images/M/MV5BMjQ3MDAzNDU4NV5BMl5BanBnXkFtZTgwNjE2NDQ0NzE@.jpg,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer.",Null,TRUE,2011
8289930,Formula 1: Drive to Survive,8.6,118,tv series,"[""Documentary"", ""Sport""]",2019-,"[""Arabic"", ""English""]",https://m.media-amazon.com/images/M/MV5BMzVkMGU0YWMtOWQxMC00MjFhLTg1NjAtMDFlZTZlYzJlMjlhXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,Docuseries following the FIA Formula One World Championship across multiple seasons.,Null,TRUE,2019
0994314,Code Geass,8.7,119,tv series,"[""Animation"", ""Action"", ""Drama"", ""Sci-Fi"", ""Thriller""]",2006-2012,"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BYmEyM2VlZWItNWY4Ni00YmY2LWE3YTAtYjljMmU1MWEyYmZiXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"After being given a mysterious power to control others, an outcast prince becomes the masked leader of the rebellion against an all powerful empire",https://www.youtube.com/watch?v=fEiX_69tu2I,TRUE,2006
1518542,Sarabhai V/S Sarabhai,8.8,120,tv series,"[""Comedy""]",2004-2017,"[""Hindi"", ""Gujarati"", ""English""]",https://m.media-amazon.com/images/M/MV5BNjYxNzBhMmQtZjM4Yy00MGZiLWFmNDAtYmVkZGM0MWNlMTU3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,"The show revolves around the lives of the members of an Uber Wealthy - High Society Gujarati family of Cuffe Parade - South Bombay, whose daughter-in-law is from a middle class Delhi background.",Null,TRUE,2004
