mid,title,rating,ranking,type,genre,rdate,language,cover,description,trailer,released,year
405094,The Lives of Others,8.4,57,movie,"[""Drama"", ""Mystery"", ""Thriller""]",23 Mar 2006 (Germany),"[""German""]",https://m.media-amazon.com/images/M/MV5BOThkM2EzYmMtNDE3NS00NjlhLTg4YzktYTdhNzgyOWY3ZDYzXkEyXkFqcGdeQXVyNzQzNzQxNzI@.jpg,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.",https://www.youtube.com/watch?v=n3_iLOp6IhM,TRUE,2006
1853728,Django Unchained,8.4,58,movie,"[""Drama"", ""Western""]",22 Mar 2013 (India),"[""English"", ""German"", ""French"", ""Italian""]",https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@.jpg,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation-owner in Mississippi.",https://www.youtube.com/watch?v=_iH0UBYDI4g,TRUE,2013
50825,Paths of Glory,8.4,59,movie,"[""Drama"", ""War""]",25 Oct 1957 (Turkey),"[""English"", ""German"", ""Latin""]",https://m.media-amazon.com/images/M/MV5BNjViMmRkOTEtM2ViOS00ODg0LWJhYWEtNTBlOGQxNDczOGY3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.",https://www.youtube.com/watch?v=nmDA60X-f_A,TRUE,1957
43014,Sunset Blvd.,8.4,60,movie,"[""Drama"", ""Film-Noir""]",04 Aug 1950 (Turkey),"[""English""]",https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@.jpg,A screenwriter develops a dangerous relationship with a faded film star determined to make a triumphant return.,Null,TRUE,1950
910970,WALL·E,8.4,61,movie,"[""Animation"", ""Adventure"", ""Family"", ""Sci-Fi""]",29 Aug 2008 (India),"[""English"", ""Hindi""]",https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@.jpg,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",https://www.youtube.com/watch?v=alIq_wG9FNk,TRUE,2008
4154756,Avengers: Infinity War,8.4,62,movie,"[""Action"", ""Adventure"", ""Sci-Fi""]",27 Apr 2018 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@.jpg,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,https://www.youtube.com/watch?v=6ZfuNTqbHE8,TRUE,2018
51201,Witness for the Prosecution,8.4,63,movie,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",06 Feb 1958 (USA),"[""English"", ""German""]",https://m.media-amazon.com/images/M/MV5BZDA4MWNkMTctZDQ0Mi00MTY2LThjYTAtNWM5OTY3NzA4MzIyXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.,Null,TRUE,1958
81505,The Shining,8.4,64,movie,"[""Drama"", ""Horror""]",04 Oct 2017 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",Null,TRUE,2017
4633694,Spider-Man: Into the Spider-Verse,8.4,65,movie,"[""Animation"", ""Action"", ""Adventure"", ""Comedy"", ""Family"", ""Fantasy"", ""Sci-Fi""]",14 Dec 2018 (India),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BMjMwNDkxMTgzOF5BMl5BanBnXkFtZTgwNTkwNTQ3NjM@.jpg,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",https://www.youtube.com/watch?v=g4Hbz2jLxvQ,TRUE,2018
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.4,66,movie,"[""Comedy"", ""War""]",29 Jan 1964 (Brazil),"[""English"", ""Russian""]",https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop.",Null,TRUE,1964
119698,Princess Mononoke,8.4,67,movie,"[""Animation"", ""Action"", ""Adventure"", ""Fantasy""]",02 Mar 2020 (India),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BNGIzY2IzODQtNThmMi00ZDE4LWI5YzAtNzNlZTM1ZjYyYjUyXkEyXkFqcGdeQXVyODEzNjM5OTQ@.jpg,"On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime.",https://www.youtube.com/watch?v=4OiMOHRDs14,TRUE,2020
364569,Oldboy,8.4,68,movie,"[""Action"", ""Drama"", ""Mystery"", ""Thriller""]",04 Oct 2017 (India),"[""Korean""]",https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@.jpg,"After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.",https://www.youtube.com/watch?v=cvEBV8NdEcY,TRUE,2017
7286456,Joker,8.4,69,movie,"[""Crime"", ""Drama"", ""Thriller""]",02 Oct 2019 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BNGVjNWI4ZGUtNzE0MS00YTJmLWE0ZDctN2ZiYTk2YmI3NTYyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker.",https://www.youtube.com/watch?v=zAGVQLHvwOY,TRUE,2019
5311514,Your Name.,8.4,70,movie,"[""Animation"", ""Drama"", ""Fantasy"", ""Romance""]",26 Aug 2016 (Japan),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@.jpg,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?",https://www.youtube.com/watch?v=xU47nhruN-Q,TRUE,2016
1345836,The Dark Knight Rises,8.4,71,movie,"[""Action"", ""Crime""]",20 Jul 2012 (India),"[""English"", ""Arabic""]",https://m.media-amazon.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@.jpg,"Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.",https://www.youtube.com/watch?v=g8evyE9TuYk,TRUE,2012
2380307,Coco,8.4,72,movie,"[""Animation"", ""Adventure"", ""Comedy"", ""Family"", ""Fantasy"", ""Music"", ""Mystery""]",24 Nov 2017 (India),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BYjQ5NjM0Y2YtNjZkNC00ZDhkLWJjMWItN2QyNzFkMDE3ZjAxXkEyXkFqcGdeQXVyODIxMzk5NjA@.jpg,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",https://www.youtube.com/watch?v=Rvr68u6k5sI,TRUE,2017
90605,Aliens,8.3,73,movie,"[""Action"", ""Adventure"", ""Sci-Fi"", ""Thriller""]",11 Jul 1987 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BZGU2OGY5ZTYtMWNhYy00NjZiLWI0NjUtZmNhY2JhNDRmODU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.",https://www.youtube.com/watch?v=gUsuFgZ6lJI,TRUE,1987
87843,Once Upon a Time in America,8.3,74,movie,"[""Crime"", ""Drama""]",23 May 1984 (France),"[""English"", ""Italian"", ""French"", ""Yiddish"", ""Hebrew""]",https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan 35 years later, where he must once again confront the ghosts and regrets of his old life.",https://www.youtube.com/watch?v=LcpCRyNo8T8,TRUE,1984
4154796,Avengers: Endgame,8.4,75,movie,"[""Action"", ""Adventure"", ""Drama"", ""Sci-Fi""]",26 Apr 2019 (India),"[""English"", ""Japanese"", ""Xhosa"", ""German""]",https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@.jpg,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",https://www.youtube.com/watch?v=TcMBFSGVi1c,TRUE,2019
8267604,Capernaum,8.4,76,movie,"[""Drama""]",21 Jun 2019 (India),"[""Arabic"", ""Amharic""]",https://m.media-amazon.com/images/M/MV5BMmExNzU2ZWMtYzUwYi00YmM2LTkxZTQtNmVhNjY0NTMyMWI2XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",https://www.youtube.com/watch?v=ULUo0048xZE,TRUE,2019
82096,Das Boot,8.3,77,movie,"[""Adventure"", ""Drama"", ""Thriller"", ""War""]",17 Sep 1981 (West Germany),"[""German""]",https://m.media-amazon.com/images/M/MV5BOGZhZDIzNWMtNjkxMS00MDQ1LThkMTYtZWQzYWU3MWMxMGU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,"The claustrophobic world of a WWII German U-boat; boredom, filth and sheer terror.",Null,TRUE,1981
57565,High and Low,8.4,78,movie,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",01 Mar 1963 (Japan),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.,Null,TRUE,1963
1187043,3 Idiots,8.4,79,movie,"[""Comedy"", ""Drama""]",25 Dec 2009 (India),"[""Hindi"", ""English""]",https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Null,TRUE,2009
169547,American Beauty,8.3,80,movie,"[""Drama""]",01 Apr 2020 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BNTBmZWJkNjctNDhiNC00MGE2LWEwOTctZTk5OGVhMWMyNmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,https://www.youtube.com/watch?v=Ly7rq5EsTC8,TRUE,2020
114709,Toy Story,8.3,81,movie,"[""Animation"", ""Adventure"", ""Comedy"", ""Family"", ""Fantasy""]",22 Nov 1995 (Canada),"[""English""]",https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@.jpg,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.,https://www.youtube.com/watch?v=wmiIUN-7qhE,TRUE,1995
86879,Amadeus,8.3,82,movie,"[""Biography"", ""Drama"", ""Music""]",19 Sep 1984 (USA),"[""English"", ""Italian"", ""Latin"", ""German""]",https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.",Null,TRUE,1984
112573,Braveheart,8.3,83,movie,"[""Biography"", ""Drama"", ""History"", ""War""]",22 Jun 1995 (India),"[""English"", ""French"", ""Latin"", ""Scottish Gaelic"", ""Italian""]",https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,https://www.youtube.com/watch?v=1NJO0jxBtMo,TRUE,1995
8503618,Hamilton,8.4,84,movie,"[""Biography"", ""Drama"", ""History"", ""Musical""]",03 Jul 2020 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@.jpg,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",https://www.youtube.com/watch?v=DSCKfXpAGHc,TRUE,2020
361748,Inglourious Basterds,8.3,85,movie,"[""Adventure"", ""Drama"", ""War""]",02 Oct 2009 (India),"[""English"", ""German"", ""French"", ""Italian""]",https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",https://www.youtube.com/watch?v=KnrRy6kSFF0,TRUE,2009
119217,Good Will Hunting,8.3,86,movie,"[""Drama"", ""Romance""]",1998 (Romania),"[""English""]",https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",https://www.youtube.com/watch?v=PaZVjZEFkRs,TRUE,1998
86190,Star Wars: Episode VI - Return of the Jedi,8.3,87,movie,"[""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi""]",16 Dec 1983 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"After a daring mission to rescue Han Solo from Jabba the Hutt, the Rebels dispatch to Endor to destroy the second Death Star. Meanwhile, Luke struggles to help Darth Vader back from the dark side without falling into the Emperor's trap.",Null,TRUE,1983
62622,2001: A Space Odyssey,8.3,88,movie,"[""Adventure"", ""Sci-Fi""]",04 Oct 2017 (India),"[""English"", ""Russian"", ""French""]",https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"The Monoliths push humanity to reach for the stars; after their discovery in Africa generations ago, the mysterious objects lead mankind on an awesome journey to Jupiter, with the help of H.A.L. 9000: the world's greatest supercomputer.",https://www.youtube.com/watch?v=oR_e9y-bka0,TRUE,2017
105236,Reservoir Dogs,8.3,89,movie,"[""Crime"", ""Drama"", ""Thriller""]",02 Sep 1992 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",Null,TRUE,1992
22100,M,8.3,90,movie,"[""Crime"", ""Mystery"", ""Thriller""]",31 Aug 1931 (Sweden),"[""German""]",https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@.jpg,"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.",https://www.youtube.com/watch?v=s8xXNxBdhj8,TRUE,1931
52357,Vertigo,8.3,91,movie,"[""Mystery"", ""Romance"", ""Thriller""]",30 Oct 2014 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",https://www.youtube.com/watch?v=Z5jvQwwHQNY,TRUE,2014
986264,Like Stars on Earth,8.4,92,movie,"[""Drama"", ""Family""]",21 Dec 2007 (India),"[""Hindi""]",https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.",Null,TRUE,2007
91251,Come and See,8.3,93,movie,"[""Drama"", ""Thriller"", ""War""]",17 Oct 1985 (Hungary),"[""Russian"", ""Belarusian"", ""German""]",https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II.",https://www.youtube.com/watch?v=UHaSQU-4wss,TRUE,1985
33467,Citizen Kane,8.3,94,movie,"[""Drama"", ""Mystery""]",13 Oct 2020 (India),"[""English"", ""Italian""]",https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance; 'Rosebud'.",https://www.youtube.com/watch?v=8dxh3lwdOFw,TRUE,2020
2106476,The Hunt,8.3,95,movie,"[""Drama""]",25 Oct 2012 (Netherlands),"[""Danish"", ""English"", ""Polish""]",https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@.jpg,"A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",https://www.youtube.com/watch?v=sowGYbxTPgU,TRUE,2012
180093,Requiem for a Dream,8.3,96,movie,"[""Drama""]",04 Oct 2017 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,Null,TRUE,2017
45152,Singin' in the Rain,8.3,97,movie,"[""Comedy"", ""Musical"", ""Romance""]",11 Apr 1952 (Canada),"[""English""]",https://m.media-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@.jpg,A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.,Null,TRUE,1952
53125,North by Northwest,8.3,98,movie,"[""Adventure"", ""Mystery"", ""Thriller""]",08 Sep 1959 (Australia),"[""English"", ""French""]",https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.",https://www.youtube.com/watch?v=ek7T9Gyl_J4,TRUE,1959
338013,Eternal Sunshine of the Spotless Mind,8.3,99,movie,"[""Drama"", ""Romance"", ""Sci-Fi""]",15 Dec 2019 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@.jpg,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories.",Null,TRUE,2019
40522,Bicycle Thieves,8.3,100,movie,"[""Drama""]",24 Nov 1948 (Italy),"[""Italian"", ""English"", ""German""]",https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"In post-war Italy, a working-class man's bicycle is stolen, endangering his efforts to find work. He and his son set out to find it.",Null,TRUE,1948
44741,Ikiru,8.3,101,movie,"[""Drama""]",09 Oct 1952 (Japan),"[""Japanese""]",https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,A bureaucrat tries to find meaning in his life after he discovers he has terminal cancer.,Null,TRUE,1952
56172,Lawrence of Arabia,8.3,102,movie,"[""Adventure"", ""Biography"", ""Drama"", ""War""]",30 Jul 2016 (India),"[""English"", ""Arabic"", ""Turkish""]",https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",https://www.youtube.com/watch?v=zmr1iSG3RTA,TRUE,2016
12349,The Kid,8.3,103,movie,"[""Comedy"", ""Drama"", ""Family""]",07 Oct 2015 (India),"[""None"", ""English""]",https://m.media-amazon.com/images/M/MV5BZjhhMThhNDItNTY2MC00MmU1LTliNDEtNDdhZjdlNTY5ZDQ1XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,"The Tramp cares for an abandoned child, but events put that relationship in jeopardy.",https://www.youtube.com/watch?v=qpMyCaQGlqU,TRUE,2015
93058,Full Metal Jacket,8.3,104,movie,"[""Drama"", ""War""]",26 Jun 1987 (Canada),"[""English"", ""Vietnamese""]",https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,Null,TRUE,1987
5074352,Dangal,8.4,105,movie,"[""Action"", ""Biography"", ""Drama"", ""Sport""]",23 Dec 2016 (India),"[""Hindi"", ""English""]",https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@.jpg,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,https://www.youtube.com/watch?v=x_7YlGv9u1g,TRUE,2016
53604,The Apartment,8.3,106,movie,"[""Comedy"", ""Drama"", ""Romance""]",29 Jun 1960 (Canada),"[""English""]",https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@.jpg,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",https://www.youtube.com/watch?v=GX9-5Zxy5us,TRUE,1960
10272386,The Father,8.3,107,movie,"[""Drama"", ""Mystery""]",23 Apr 2021 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BZGJhNWRiOWQtMjI4OS00ZjcxLTgwMTAtMzQ2ODkxY2JkOTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",https://www.youtube.com/watch?v=4TZb7YfK-JI,TRUE,2021
1255953,Incendies,8.3,108,movie,"[""Drama"", ""Mystery"", ""War""]",12 Sep 2020 (India),"[""French"", ""Arabic"", ""English""]",https://m.media-amazon.com/images/M/MV5BMWE3MGYzZjktY2Q5Mi00Y2NiLWIyYWUtMmIyNzA3YmZlMGFhXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.,Null,TRUE,2020
17136,Metropolis,8.3,109,movie,"[""Drama"", ""Sci-Fi""]",06 Feb 1927 (France),"[""German"", ""English""]",https://m.media-amazon.com/images/M/MV5BMTg5YWIyMWUtZDY5My00Zjc1LTljOTctYmI0MWRmY2M2NmRkXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.",Null,TRUE,1927
36775,Double Indemnity,8.3,110,movie,"[""Crime"", ""Drama"", ""Film-Noir"", ""Mystery"", ""Thriller""]",24 Apr 1944 (Brazil),"[""English""]",https://m.media-amazon.com/images/M/MV5BOTdlNjgyZGUtOTczYi00MDdhLTljZmMtYTEwZmRiOWFkYjRhXkEyXkFqcGdeQXVyNDY2MTk1ODk@.jpg,"A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator.",Null,TRUE,1944
66921,A Clockwork Orange,8.3,111,movie,"[""Crime"", ""Drama"", ""Sci-Fi""]",04 Oct 2017 (India),"[""English""]",https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@.jpg,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",https://www.youtube.com/watch?v=SPRzm8ibDQ8,TRUE,2017
75314,Taxi Driver,8.2,112,movie,"[""Crime"", ""Drama""]",13 Mar 1978 (India),"[""English"", ""Spanish""]",https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",https://www.youtube.com/watch?v=cujiHDeqnHY,TRUE,1978
48473,Pather Panchali,8.4,113,movie,"[""Drama""]",26 Aug 1955 (India),"[""Bangla""]",https://m.media-amazon.com/images/M/MV5BNDE5YmMxYjEtZjNjNC00NjM2LWE2ZjctOTkyNGMxODRiMGNiXkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg,"Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work.",Null,TRUE,1955
